duration	increase_rate	decrease_rate_1	decrease_rate_3	g-r	r-i	A	B	C	D	chi2	A_over_B
0.0	0.0	0.003988140956702974	0.0007533414831146821	0.45658514331422695	0.13859904635562525	0.0013273056017863993	20.57130924709446	-1.3622585510920544	0.021088971411561068	3.312116753117618	6.452217434696681e-05
0.02454440157453064	0.0	0.01953933481277232	0.0020371759225138596	0.6693162086598279	0.22325153031123063	0.008348613279809847	18.725436451941334	-3.875498403360325	0.10225534705612181	10.691899807330998	0.00044584345477001236
117.90223056997638	-0.0001716477359999821	0.0	0.0	0.31501673989289714	0.2233728793605847	-0.00036807578672171104	20.826852500536802	-0.010405763541712076	0.9338677877196597	0.3249708176974518	-1.7673135521184686e-05
346.04279653923004	-0.0056816254169127	0.0	0.0	0.12067355844181087	0.13673651951263288	-0.001753300479360398	24.632795639025176	0.0	1.5000000000000002	0.007301311025719219	-7.11774865124397e-05
116.75243947930721	-0.07856805841863333	0.0	0.0	0.24767597843770925	0.03603870833398996	-0.0018330256758858354	22.856139217506154	0.0	1.5000000000000002	0.7216335941274944	-8.019839477009616e-05
8.0887728292073	0.0	0.0	0.0	0.6594419146389564	0.189787898199544	0.020847320792933388	19.124264550748535	-0.07458090278487362	6.547253391875731	10.319860859439308	0.0010900979087385303
0.0	0.0	0.032671086994313626	0.0033982220934798265	0.2452908434827064	0.21225205256727236	0.012009854822027322	17.56725256911909	-3.46916054074336	0.1105233813899957	440.06523257140543	0.0006836501481819109
0.0	-2.9130255783137106e-06	0.00014663187262822523	6.936723946238556e-05	0.21065034038859712	0.14590459777147907	0.0002323181108829786	23.87272764734132	20.83215598085735	1.4999811826589424	0.0010204643026833786	9.731527721292946e-06
5.037584492871247	0.0	0.006889408096963795	0.006760510778753223	0.3361706553695223	0.12735429439226137	0.004944604916106599	23.047371714668486	-2.265744766350508	0.0025225360981576293	1.4171600116760628	0.00021454094537641391
10.9692305229255	0.0	0.0033273838944486733	0.001789622621729114	0.2783276627514905	0.18847244396114401	0.0033874345876547807	20.319802408616397	-0.07737830622954789	2.3707808048577625	6.207805951924945	0.00016670607910135852
0.0	0.0	0.0012517794431772672	0.0006897630884726957	0.6790194721928096	0.20841705184151138	0.0054366677166690636	18.94518690278602	2.9758456179797577	4.493622745537126e-05	0.296345924810573	0.0002869682808919433
314.01225957093993	-0.013259758795323217	0.0005647615729773129	0.0005931883329588463	0.36839021239037595	0.1278285876007783	-0.0015912180239112672	24.228351093352558	0.0	1.5000000000000002	0.00511770425517673	-6.56758694712759e-05
8.013646440616867	0.0	0.005983235715599536	0.005350163888253606	0.3054607480086558	0.23923466021519565	0.008143819646643458	19.352771806821295	-0.010337648503082164	4.161677934254805	3.6706233461594957	0.00042080895325665937
201.71039708420722	-0.000990518065244262	0.0	0.0	0.2956794961248552	0.2266885605261424	-0.001165036807203812	23.76428047710067	0.0	1.5000000000000002	0.001010525534533942	-4.902470362300449e-05
156.76032680943172	-0.00372128507186917	0.0	0.0	0.2689792759165334	0.23051902297880034	-0.001811711803844318	22.243971165238122	0.4366071186013869	0.028182748095755206	0.07486284969818113	-8.144731848401151e-05
0.0	0.0	0.005381719151759215	0.003828272915315363	0.3200743161638291	0.2297395952394714	0.004768487371482166	19.711380181428467	-0.35637901859718113	8.791667022011815	4.829780481266593	0.00024191544821274905
0.024879881260858383	0.0	0.0	0.0	0.40468659538825946	0.022554203082925994	0.029098037728769732	19.611078206303432	-0.08844911076084827	9.999987765019052	1.5159422506787827	0.001483755121603512
6.808459871004743	-0.017149890549294628	0.007661897719098924	0.000299834345541547	0.18885981327383783	0.13926168567015815	0.005123881080739245	21.176323823752455	0.10728507304520463	8.924855645521232	23.56893470890697	0.00024196272796848887
31.085522933513857	-0.00013206984732849208	0.0	0.0	0.3141613249668813	0.22999564472943135	-5.90931880228851e-06	21.828855974369958	0.04323574020963861	8.536339823448293	0.07829666772839175	-2.707113377460941e-07
11.951257119158981	0.0	0.005091859568043488	0.003697150110308867	0.26422956762086497	0.22936541186843354	0.004146787497815829	19.777285208276624	-0.2406182543873001	0.11130806414442546	3.719001757541423	0.00020967425276753528
55.948935800588515	-6.5913965176328e-05	4.105411953515279e-05	0.00038634672962613694	0.3138855781723446	0.22879682798475637	7.205943407928572e-05	22.25506086622289	0.0009746707646627328	5.63738210914724	0.11935723381870873	3.237889777630412e-06
8.021518120440305	0.0	0.0006387784572352011	0.001096939184593993	0.36763818589018005	0.4024037794448506	0.0029689203449079216	22.723234890864887	1070546.8581380334	3.2578379765672016	1.102577175400858	0.00013065570809645048
351.0280365623621	-0.004160558415064299	0.0002616011104095123	4.9236932876172734e-05	0.1087586771042862	0.1368254277502093	0.0006960558765216618	23.314059222292826	148.82059573014976	0.6234863856741388	0.03649561994354963	2.985562788036909e-05
0.0	0.0	0.018375981564083464	0.0033762029428168593	0.14451162413611662	0.08734584028263015	0.009754638245721203	20.869692570479685	-4.087718845274139	0.05994693004038033	88.8790775015692	0.0004674068970004475
10.013520016836992	0.0	0.005413198239088211	0.00013796833988870098	0.3065446159356604	0.3484586135026504	0.0038664980441840413	20.876021422159567	5282956.480279477	3.3843724787091842	30.734078488152704	0.0001852124006770665
